doc_id,sentence,label0,label1,label2,label3,label4,average_score,mode_score,average_label,label
796,"To protect your personal information , the Company follows generally accepted industry standards and maintains reasonable safeguards to attempt to ensure the security , integrity , and privacy of the information you have provided .",2,1.0,3.0,2.0,3.0,2.2,2.2,somewhat_clear,somewhat_clear
344,"If you elect to receive any of these newsletters , some personal information including your name and contact information will be sent to the respective nonprofit or commercial entity delivering the newsletter .",3,2.0,4.0,2.0,4.0,3.0,3.0,vague,vague
760,"Kids can surf Pokmon 's Sites , view content , and enjoy many features without any personal information being collected .",1,4.0,3.0,2.0,3.0,2.6,2.6,somewhat_clear,somewhat_clear
605,"The information collected may include your computer 's Internet protocol ( IP ) address , your browser type , your operating system , date and time information , and other technical information about your computer .",2,2.0,5.0,3.0,2.0,2.8,2.0,somewhat_clear,somewhat_clear
839,"If you post , comment , indicate interest or complaint , or share personal information , including photographs , to any public forum on an HP site , social network , blog , or other such forum , please be aware that any information you submit can be read , viewed , collected , or used by other users of these forums , and could be used to contact you , send you unsolicited messages , or for purposes that neither you nor HP have control over .",3,4.0,2.0,1.0,1.0,2.2,2.2,somewhat_clear,somewhat_clear
793,"We also use ''persistent '' cookies which remain in the cookies file of Your browser for longer and help us to recognise You as a unique visitor to the Website , tailoring the content of certain areas of the Website to offer You content that matches Your preferred interests .",1,2.0,2.0,2.0,2.0,1.8,2.0,clear,somewhat_clear
963,WebMD does not endorse and is not responsible for the privacy practices of these Third Party Web Sites .,1,1.0,1.0,,,1.0,1.0,clear,clear
774,Frequent Flyer program members can update their profile information online or by contacting the Frequent Flyer Service Centre .,1,1.0,1.0,2.0,1.0,1.2,1.0,clear,clear
298,"However , you can not currently change your profile name although you may re-register and choose a new name .",2,1.0,1.0,1.0,,1.25,1.0,clear,clear
298,What other information about Barnes & Noble 's Privacy Policy would I want to know ?,1,2.0,3.0,2.0,2.0,2.0,2.0,somewhat_clear,somewhat_clear
50,"Except as set forth herein , Wizards of the Coast LLC , as a subsidiary of Hasbro , Inc. does not sell , rent , or otherwise disclose personal information collected from and about its users ( including children under 13 ) to third parties .",1,2.0,4.0,2.0,4.0,2.6,2.6,somewhat_clear,somewhat_clear
346,You may update or change the information pertaining to your account by contacting CARFAX by clicking here .,1,1.0,2.0,2.0,,1.5,1.5,clear,clear
654,Such services and promotional opportunities are provided by our third party affiliates .,1,1.0,1.0,2.0,2.0,1.4,1.0,clear,clear
621,"When you sign up for , or win , any contests , sweepstakes or other activities that we make available on LivingSocial , we will collect the information designated along with such activity , which may include contact information such as your address and phone number .",2,4.0,3.0,1.0,3.0,2.6,2.6,somewhat_clear,somewhat_clear
913,"The Site , Services and in particular the Courses , may provide links to third party web sites or resources not associated with us and over which we do not have control ( External Web Sites ) .",4,2.0,1.0,4.0,5.0,3.2,3.2,vague,vague
796,"BY REGISTERING FOR OR USING OUR ONLINE SERVICES , YOU AGREE THAT ( i ) WE MAY TRANSFER , PROCESS , AND STORE YOUR ACCOUNT INFORMATION IN THE UNITED STATES OF AMERICA AND OTHER COUNTRIES THAT MAY HAVE DIFFERENT PRIVACY PROTECTIONS THAN YOUR COUNTRY ; ( ii ) WE MAY PROCESS YOUR DATA IN ACCORDANCE WITH THE FOLLOWING PRIVACY POLICY ; ( iii ) YOU ARE BOUND BY OUR PRIVACY POLICY ; AND ( iv ) YOU WILL ABIDE BY OUR TERMS & CONDITIONS , CODE OF CONDUCT , AND ANY OTHER POLICIES THAT MAY APPLY .",5,2.0,4.0,3.0,2.0,3.2,3.2,vague,vague
448,"ETS has established safeguards to help prevent unauthorized access to or misuse of your Personal Information , but can not guarantee that your Personal Information will never be disclosed in a manner inconsistent with this Policy ( for example , as a result of unauthorized acts by third parties that violate applicable law or relevant Web policies ) .",3,3.0,4.0,4.0,1.0,3.0,3.0,vague,vague
298,"Such a transaction may involve us ( i ) retaining the right to continue to use transferred personal information in addition to the right of the transferee to use such information , and ( ii ) engaging in additional transfers of personal information ( including new personal information ) with the transferee from time to time following such a transaction .",1,3.0,2.0,5.0,2.0,2.6,2.6,somewhat_clear,somewhat_clear
801,"When you use certain interactive tools and services ( e.g. , the Ovulation/Pregnancy Calendar or Symptom Checker ) ;",1,2.0,3.0,1.0,2.0,1.8,1.8,clear,clear
344,"Care2 may also disclose your personal information , including name and contact information in some limited circumstances such as when you specifically opt to receive a 3rd party newsletter .",4,2.0,2.0,5.0,3.0,3.2,3.2,vague,vague
691,NDTV may but has no obligation to :,3,5.0,5.0,2.0,2.0,3.4,3.4,vague,vague
963,"When participating in a survey , we may ask you to enter Personal Information .",2,3.0,2.0,4.0,,2.75,2.75,somewhat_clear,somewhat_clear
298,All other collection of personal information by a third party application provider shall be subject to the terms of such provider 's privacy policy .,3,1.0,3.0,5.0,,3.0,3.0,vague,vague
926,To administer and deliver the benefits of the various Dividend Miles programs ;,1,2.0,3.0,1.0,2.0,1.8,1.8,clear,clear
437,"With service providers or contractors that perform certain functions on our or the Universities ' behalf , including processing information that you provide to us on the Site , processing purchases via third party providers , and other transactions through the Site , operating the Site or portions of it , providing or administering courses , or in connection with other aspects of edX or University services .",4,3.0,5.0,5.0,3.0,4.0,4.0,extremely_vague,extremely_vague
963,We may also use Cookies to authenticate respondents or to help you pick up where you left off in a survey .,2,2.0,2.0,1.0,2.0,1.8,2.0,clear,somewhat_clear
261,"As a result of those actions , you might supply us with such information as your name , address , and phone numbers ; credit card information ; people to whom purchases have been shipped , including addresses and phone number ; people ( with addresses and phone numbers ) listed in 1-Click settings ; e-mail addresses of your friends and other people ; content of reviews and e-mails to us ; personal description and photograph in Your Profile ; and financial information , including Social Security and driver 's license numbers .",5,1.0,3.0,3.0,2.0,2.8,2.8,somewhat_clear,somewhat_clear
756,You can find the store closest to your home by clicking on this link .,1,1.0,1.0,2.0,1.0,1.2,1.0,clear,clear
252,"We use IP addresses to analyze trends , administer the Site , track a user 's movement , and gather broad demographic information for aggregate , non-personally identifiable use .",2,4.0,2.0,4.0,4.0,3.2,4.0,vague,extremely_vague
298,"We will , at your request , remove personal information about your child from its database and instruct our affiliates and third party partners to do the same .",1,3.0,4.0,2.0,1.0,2.2,2.2,somewhat_clear,somewhat_clear
774,We will respond to your query or complaint as soon as possible .,3,2.0,2.0,1.0,1.0,1.8,1.8,clear,clear
252,"Corporate affiliates are those entities that we control , are controlled by us , or are under common control with us and any joint venture in which any of the controlled entities may participate from time to time .",2,4.0,4.0,5.0,4.0,3.8,4.0,vague,extremely_vague
134,It is not truly personally identifiable information because many different individuals can access the Internet via the same computer .,1,3.0,3.0,2.0,5.0,2.8,2.8,somewhat_clear,somewhat_clear
911,In May 1995 came the full-featured `` InfoUCLA . '',1,1.0,1.0,1.0,2.0,1.2,1.0,clear,clear
756,"If you purchased a product covered by the Zen Engagement , we can take it back and issue a refund .",4,1.0,1.0,1.0,,1.75,1.0,clear,clear
352,Third Party Websites & Applications,1,2.0,3.0,1.0,1.0,1.6,1.0,clear,clear
